"location","target_end_date","output_type_id","value","reference_date","target","horizon","output_type"
"nt",2026-01-24,"0.975",47,2026-01-10,"pct wk flu lab det",2,"quantile"
"nu",2026-01-24,"0.025",20,2026-01-10,"pct wk flu lab det",2,"quantile"
"nu",2026-01-24,"0.1",28,2026-01-10,"pct wk flu lab det",2,"quantile"
"nu",2026-01-24,"0.25",31,2026-01-10,"pct wk flu lab det",2,"quantile"
"nu",2026-01-24,"0.5",32,2026-01-10,"pct wk flu lab det",2,"quantile"
"nu",2026-01-24,"0.75",32,2026-01-10,"pct wk flu lab det",2,"quantile"
"nu",2026-01-24,"0.9",35,2026-01-10,"pct wk flu lab det",2,"quantile"
"nu",2026-01-24,"0.975",44,2026-01-10,"pct wk flu lab det",2,"quantile"
"on",2026-01-24,"0.025",12,2026-01-10,"pct wk flu lab det",2,"quantile"
"on",2026-01-24,"0.1",20,2026-01-10,"pct wk flu lab det",2,"quantile"
"on",2026-01-24,"0.25",23,2026-01-10,"pct wk flu lab det",2,"quantile"
"on",2026-01-24,"0.5",24,2026-01-10,"pct wk flu lab det",2,"quantile"
"on",2026-01-24,"0.75",25,2026-01-10,"pct wk flu lab det",2,"quantile"
"on",2026-01-24,"0.9",28,2026-01-10,"pct wk flu lab det",2,"quantile"
"on",2026-01-24,"0.975",36,2026-01-10,"pct wk flu lab det",2,"quantile"
"pe",2026-01-24,"0.025",21,2026-01-10,"pct wk flu lab det",2,"quantile"
"pe",2026-01-24,"0.1",30,2026-01-10,"pct wk flu lab det",2,"quantile"
"pe",2026-01-24,"0.25",33,2026-01-10,"pct wk flu lab det",2,"quantile"
"pe",2026-01-24,"0.5",33,2026-01-10,"pct wk flu lab det",2,"quantile"
"pe",2026-01-24,"0.75",34,2026-01-10,"pct wk flu lab det",2,"quantile"
"pe",2026-01-24,"0.9",37,2026-01-10,"pct wk flu lab det",2,"quantile"
"pe",2026-01-24,"0.975",45,2026-01-10,"pct wk flu lab det",2,"quantile"
"prairies",2026-01-24,"0.025",14,2026-01-10,"pct wk flu lab det",2,"quantile"
"prairies",2026-01-24,"0.1",22,2026-01-10,"pct wk flu lab det",2,"quantile"
"prairies",2026-01-24,"0.25",25,2026-01-10,"pct wk flu lab det",2,"quantile"
"prairies",2026-01-24,"0.5",26,2026-01-10,"pct wk flu lab det",2,"quantile"
"prairies",2026-01-24,"0.75",27,2026-01-10,"pct wk flu lab det",2,"quantile"
"prairies",2026-01-24,"0.9",30,2026-01-10,"pct wk flu lab det",2,"quantile"
"prairies",2026-01-24,"0.975",38,2026-01-10,"pct wk flu lab det",2,"quantile"
"qc",2026-01-24,"0.025",19,2026-01-10,"pct wk flu lab det",2,"quantile"
"qc",2026-01-24,"0.1",28,2026-01-10,"pct wk flu lab det",2,"quantile"
"qc",2026-01-24,"0.25",31,2026-01-10,"pct wk flu lab det",2,"quantile"
"qc",2026-01-24,"0.5",31,2026-01-10,"pct wk flu lab det",2,"quantile"
"qc",2026-01-24,"0.75",32,2026-01-10,"pct wk flu lab det",2,"quantile"
"qc",2026-01-24,"0.9",35,2026-01-10,"pct wk flu lab det",2,"quantile"
"qc",2026-01-24,"0.975",43,2026-01-10,"pct wk flu lab det",2,"quantile"
"sk",2026-01-24,"0.025",19,2026-01-10,"pct wk flu lab det",2,"quantile"
"sk",2026-01-24,"0.1",27,2026-01-10,"pct wk flu lab det",2,"quantile"
"sk",2026-01-24,"0.25",30,2026-01-10,"pct wk flu lab det",2,"quantile"
"sk",2026-01-24,"0.5",31,2026-01-10,"pct wk flu lab det",2,"quantile"
"sk",2026-01-24,"0.75",31,2026-01-10,"pct wk flu lab det",2,"quantile"
"sk",2026-01-24,"0.9",34,2026-01-10,"pct wk flu lab det",2,"quantile"
"sk",2026-01-24,"0.975",43,2026-01-10,"pct wk flu lab det",2,"quantile"
"territories",2026-01-24,"0.025",17,2026-01-10,"pct wk flu lab det",2,"quantile"
"territories",2026-01-24,"0.1",25,2026-01-10,"pct wk flu lab det",2,"quantile"
"territories",2026-01-24,"0.25",28,2026-01-10,"pct wk flu lab det",2,"quantile"
"territories",2026-01-24,"0.5",29,2026-01-10,"pct wk flu lab det",2,"quantile"
"territories",2026-01-24,"0.75",30,2026-01-10,"pct wk flu lab det",2,"quantile"
"territories",2026-01-24,"0.9",33,2026-01-10,"pct wk flu lab det",2,"quantile"
"territories",2026-01-24,"0.975",41,2026-01-10,"pct wk flu lab det",2,"quantile"
"yt",2026-01-24,"0.025",0,2026-01-10,"pct wk flu lab det",2,"quantile"
"yt",2026-01-24,"0.1",6,2026-01-10,"pct wk flu lab det",2,"quantile"
"yt",2026-01-24,"0.25",9,2026-01-10,"pct wk flu lab det",2,"quantile"
"yt",2026-01-24,"0.5",10,2026-01-10,"pct wk flu lab det",2,"quantile"
"yt",2026-01-24,"0.75",10,2026-01-10,"pct wk flu lab det",2,"quantile"
"yt",2026-01-24,"0.9",13,2026-01-10,"pct wk flu lab det",2,"quantile"
"yt",2026-01-24,"0.975",22,2026-01-10,"pct wk flu lab det",2,"quantile"
"ab",2026-01-31,"0.025",12,2026-01-10,"pct wk flu lab det",3,"quantile"
"ab",2026-01-31,"0.1",23,2026-01-10,"pct wk flu lab det",3,"quantile"
"ab",2026-01-31,"0.25",27,2026-01-10,"pct wk flu lab det",3,"quantile"
"ab",2026-01-31,"0.5",28,2026-01-10,"pct wk flu lab det",3,"quantile"
"ab",2026-01-31,"0.75",29,2026-01-10,"pct wk flu lab det",3,"quantile"
"ab",2026-01-31,"0.9",33,2026-01-10,"pct wk flu lab det",3,"quantile"
"ab",2026-01-31,"0.975",44,2026-01-10,"pct wk flu lab det",3,"quantile"
"atlantic",2026-01-31,"0.025",7,2026-01-10,"pct wk flu lab det",3,"quantile"
"atlantic",2026-01-31,"0.1",19,2026-01-10,"pct wk flu lab det",3,"quantile"
"atlantic",2026-01-31,"0.25",23,2026-01-10,"pct wk flu lab det",3,"quantile"
"atlantic",2026-01-31,"0.5",24,2026-01-10,"pct wk flu lab det",3,"quantile"
"atlantic",2026-01-31,"0.75",24,2026-01-10,"pct wk flu lab det",3,"quantile"
"atlantic",2026-01-31,"0.9",29,2026-01-10,"pct wk flu lab det",3,"quantile"
"atlantic",2026-01-31,"0.975",40,2026-01-10,"pct wk flu lab det",3,"quantile"
"bc",2026-01-31,"0.025",9,2026-01-10,"pct wk flu lab det",3,"quantile"
"bc",2026-01-31,"0.1",20,2026-01-10,"pct wk flu lab det",3,"quantile"
"bc",2026-01-31,"0.25",24,2026-01-10,"pct wk flu lab det",3,"quantile"
"bc",2026-01-31,"0.5",25,2026-01-10,"pct wk flu lab det",3,"quantile"
"bc",2026-01-31,"0.75",25,2026-01-10,"pct wk flu lab det",3,"quantile"
"bc",2026-01-31,"0.9",30,2026-01-10,"pct wk flu lab det",3,"quantile"
"bc",2026-01-31,"0.975",41,2026-01-10,"pct wk flu lab det",3,"quantile"
"ca",2026-01-31,"0.025",11,2026-01-10,"pct wk flu lab det",3,"quantile"
"ca",2026-01-31,"0.1",22,2026-01-10,"pct wk flu lab det",3,"quantile"
"ca",2026-01-31,"0.25",26,2026-01-10,"pct wk flu lab det",3,"quantile"
"ca",2026-01-31,"0.5",27,2026-01-10,"pct wk flu lab det",3,"quantile"
"ca",2026-01-31,"0.75",28,2026-01-10,"pct wk flu lab det",3,"quantile"
"ca",2026-01-31,"0.9",32,2026-01-10,"pct wk flu lab det",3,"quantile"
"ca",2026-01-31,"0.975",43,2026-01-10,"pct wk flu lab det",3,"quantile"
"mb",2026-01-31,"0.025",0,2026-01-10,"pct wk flu lab det",3,"quantile"
"mb",2026-01-31,"0.1",8,2026-01-10,"pct wk flu lab det",3,"quantile"
"mb",2026-01-31,"0.25",12,2026-01-10,"pct wk flu lab det",3,"quantile"
"mb",2026-01-31,"0.5",13,2026-01-10,"pct wk flu lab det",3,"quantile"
"mb",2026-01-31,"0.75",13,2026-01-10,"pct wk flu lab det",3,"quantile"
"mb",2026-01-31,"0.9",18,2026-01-10,"pct wk flu lab det",3,"quantile"
"mb",2026-01-31,"0.975",29,2026-01-10,"pct wk flu lab det",3,"quantile"
"nb",2026-01-31,"0.025",9,2026-01-10,"pct wk flu lab det",3,"quantile"
"nb",2026-01-31,"0.1",20,2026-01-10,"pct wk flu lab det",3,"quantile"
"nb",2026-01-31,"0.25",24,2026-01-10,"pct wk flu lab det",3,"quantile"
"nb",2026-01-31,"0.5",25,2026-01-10,"pct wk flu lab det",3,"quantile"
"nb",2026-01-31,"0.75",25,2026-01-10,"pct wk flu lab det",3,"quantile"
"nb",2026-01-31,"0.9",30,2026-01-10,"pct wk flu lab det",3,"quantile"
"nb",2026-01-31,"0.975",41,2026-01-10,"pct wk flu lab det",3,"quantile"
"nl",2026-01-31,"0.025",8,2026-01-10,"pct wk flu lab det",3,"quantile"
"nl",2026-01-31,"0.1",19,2026-01-10,"pct wk flu lab det",3,"quantile"
"nl",2026-01-31,"0.25",23,2026-01-10,"pct wk flu lab det",3,"quantile"
"nl",2026-01-31,"0.5",24,2026-01-10,"pct wk flu lab det",3,"quantile"
"nl",2026-01-31,"0.75",25,2026-01-10,"pct wk flu lab det",3,"quantile"
"nl",2026-01-31,"0.9",29,2026-01-10,"pct wk flu lab det",3,"quantile"
"nl",2026-01-31,"0.975",40,2026-01-10,"pct wk flu lab det",3,"quantile"
"ns",2026-01-31,"0.025",5,2026-01-10,"pct wk flu lab det",3,"quantile"
"ns",2026-01-31,"0.1",17,2026-01-10,"pct wk flu lab det",3,"quantile"
"ns",2026-01-31,"0.25",21,2026-01-10,"pct wk flu lab det",3,"quantile"
"ns",2026-01-31,"0.5",22,2026-01-10,"pct wk flu lab det",3,"quantile"
"ns",2026-01-31,"0.75",22,2026-01-10,"pct wk flu lab det",3,"quantile"
"ns",2026-01-31,"0.9",26,2026-01-10,"pct wk flu lab det",3,"quantile"
"ns",2026-01-31,"0.975",38,2026-01-10,"pct wk flu lab det",3,"quantile"
"nt",2026-01-31,"0.025",19,2026-01-10,"pct wk flu lab det",3,"quantile"
"nt",2026-01-31,"0.1",30,2026-01-10,"pct wk flu lab det",3,"quantile"
"nt",2026-01-31,"0.25",34,2026-01-10,"pct wk flu lab det",3,"quantile"
"nt",2026-01-31,"0.5",35,2026-01-10,"pct wk flu lab det",3,"quantile"
"nt",2026-01-31,"0.75",36,2026-01-10,"pct wk flu lab det",3,"quantile"
"nt",2026-01-31,"0.9",40,2026-01-10,"pct wk flu lab det",3,"quantile"
"nt",2026-01-31,"0.975",51,2026-01-10,"pct wk flu lab det",3,"quantile"
"nu",2026-01-31,"0.025",16,2026-01-10,"pct wk flu lab det",3,"quantile"
"nu",2026-01-31,"0.1",27,2026-01-10,"pct wk flu lab det",3,"quantile"
"nu",2026-01-31,"0.25",31,2026-01-10,"pct wk flu lab det",3,"quantile"
"nu",2026-01-31,"0.5",32,2026-01-10,"pct wk flu lab det",3,"quantile"
"nu",2026-01-31,"0.75",33,2026-01-10,"pct wk flu lab det",3,"quantile"
"nu",2026-01-31,"0.9",37,2026-01-10,"pct wk flu lab det",3,"quantile"
"nu",2026-01-31,"0.975",48,2026-01-10,"pct wk flu lab det",3,"quantile"
"on",2026-01-31,"0.025",8,2026-01-10,"pct wk flu lab det",3,"quantile"
"on",2026-01-31,"0.1",19,2026-01-10,"pct wk flu lab det",3,"quantile"
"on",2026-01-31,"0.25",23,2026-01-10,"pct wk flu lab det",3,"quantile"
"on",2026-01-31,"0.5",24,2026-01-10,"pct wk flu lab det",3,"quantile"
"on",2026-01-31,"0.75",25,2026-01-10,"pct wk flu lab det",3,"quantile"
"on",2026-01-31,"0.9",29,2026-01-10,"pct wk flu lab det",3,"quantile"
"on",2026-01-31,"0.975",40,2026-01-10,"pct wk flu lab det",3,"quantile"
"pe",2026-01-31,"0.025",17,2026-01-10,"pct wk flu lab det",3,"quantile"
"pe",2026-01-31,"0.1",28,2026-01-10,"pct wk flu lab det",3,"quantile"
"pe",2026-01-31,"0.25",33,2026-01-10,"pct wk flu lab det",3,"quantile"
"pe",2026-01-31,"0.5",33,2026-01-10,"pct wk flu lab det",3,"quantile"
"pe",2026-01-31,"0.75",34,2026-01-10,"pct wk flu lab det",3,"quantile"
"pe",2026-01-31,"0.9",38,2026-01-10,"pct wk flu lab det",3,"quantile"
"pe",2026-01-31,"0.975",50,2026-01-10,"pct wk flu lab det",3,"quantile"
"prairies",2026-01-31,"0.025",10,2026-01-10,"pct wk flu lab det",3,"quantile"
"prairies",2026-01-31,"0.1",21,2026-01-10,"pct wk flu lab det",3,"quantile"
"prairies",2026-01-31,"0.25",25,2026-01-10,"pct wk flu lab det",3,"quantile"
"prairies",2026-01-31,"0.5",26,2026-01-10,"pct wk flu lab det",3,"quantile"
"prairies",2026-01-31,"0.75",27,2026-01-10,"pct wk flu lab det",3,"quantile"
"prairies",2026-01-31,"0.9",31,2026-01-10,"pct wk flu lab det",3,"quantile"
"prairies",2026-01-31,"0.975",42,2026-01-10,"pct wk flu lab det",3,"quantile"
"qc",2026-01-31,"0.025",15,2026-01-10,"pct wk flu lab det",3,"quantile"
"qc",2026-01-31,"0.1",26,2026-01-10,"pct wk flu lab det",3,"quantile"
"qc",2026-01-31,"0.25",31,2026-01-10,"pct wk flu lab det",3,"quantile"
"qc",2026-01-31,"0.5",31,2026-01-10,"pct wk flu lab det",3,"quantile"
"qc",2026-01-31,"0.75",32,2026-01-10,"pct wk flu lab det",3,"quantile"
"qc",2026-01-31,"0.9",36,2026-01-10,"pct wk flu lab det",3,"quantile"
"qc",2026-01-31,"0.975",48,2026-01-10,"pct wk flu lab det",3,"quantile"
"sk",2026-01-31,"0.025",14,2026-01-10,"pct wk flu lab det",3,"quantile"
"sk",2026-01-31,"0.1",26,2026-01-10,"pct wk flu lab det",3,"quantile"
"sk",2026-01-31,"0.25",30,2026-01-10,"pct wk flu lab det",3,"quantile"
"sk",2026-01-31,"0.5",31,2026-01-10,"pct wk flu lab det",3,"quantile"
"sk",2026-01-31,"0.75",31,2026-01-10,"pct wk flu lab det",3,"quantile"
"sk",2026-01-31,"0.9",36,2026-01-10,"pct wk flu lab det",3,"quantile"
"sk",2026-01-31,"0.975",47,2026-01-10,"pct wk flu lab det",3,"quantile"
"territories",2026-01-31,"0.025",13,2026-01-10,"pct wk flu lab det",3,"quantile"
"territories",2026-01-31,"0.1",24,2026-01-10,"pct wk flu lab det",3,"quantile"
"territories",2026-01-31,"0.25",28,2026-01-10,"pct wk flu lab det",3,"quantile"
"territories",2026-01-31,"0.5",29,2026-01-10,"pct wk flu lab det",3,"quantile"
"territories",2026-01-31,"0.75",30,2026-01-10,"pct wk flu lab det",3,"quantile"
"territories",2026-01-31,"0.9",34,2026-01-10,"pct wk flu lab det",3,"quantile"
"territories",2026-01-31,"0.975",45,2026-01-10,"pct wk flu lab det",3,"quantile"
"yt",2026-01-31,"0.025",0,2026-01-10,"pct wk flu lab det",3,"quantile"
"yt",2026-01-31,"0.1",5,2026-01-10,"pct wk flu lab det",3,"quantile"
"yt",2026-01-31,"0.25",9,2026-01-10,"pct wk flu lab det",3,"quantile"
"yt",2026-01-31,"0.5",10,2026-01-10,"pct wk flu lab det",3,"quantile"
"yt",2026-01-31,"0.75",11,2026-01-10,"pct wk flu lab det",3,"quantile"
"yt",2026-01-31,"0.9",15,2026-01-10,"pct wk flu lab det",3,"quantile"
"yt",2026-01-31,"0.975",26,2026-01-10,"pct wk flu lab det",3,"quantile"
